spectrum,label,regime,alpha,boundary,line_style,cutoff_N,trace_H,T2_H,trace_K,T2_K,ordinary_quadratic_mean,ordinary_logdet,ordinary_total_mean,det2_constant,wick_quadratic_sd_p,log_density_sd_q,cf_finite_part_mean,finite_cutoff_identity_error,KL_p_to_q,KL_p_to_q_det2,KL_q_to_p,KL_q_to_p_det2,precision_covariance_kl_p_error,precision_covariance_kl_q_error
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,4370,31.284926054286704,0.9429351993732766,32.49456985852419,1.6395663642130982,15.642463027143352,-15.917308676208016,-0.27484564906466424,-0.27484564906465253,0.6866349828596255,0.9054187882447267,-0.27484564906465253,1.1712852909795402e-14,0.27484564906466424,0.27484564906465253,0.3299762530540775,0.3299762530541238,1.1712852909795402e-14,4.629630012686903e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,4973,32.991471965211915,0.9477673030316308,34.20596160103032,1.6444259627371522,16.495735982605957,-16.771791943948283,-0.27605596134232613,-0.276055961342341,0.6883920768833814,0.906759605060005,-0.276055961342341,1.4876988529977098e-14,0.27605596134232613,0.276055961342341,0.33118885656687524,0.3311888565669274,1.4876988529977098e-14,5.218048215738236e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,5660,34.79059035384563,0.9524812080510455,36.009806284376936,1.6491646797239738,17.395295176922815,-17.672531678112822,-0.2772365011900071,-0.27723650118999343,0.6901018794536954,0.90806516278403,-0.27723650118999343,1.3655743202889425e-14,0.2772365011900071,0.27723650118999343,0.33237146407564566,0.33237146407567736,1.3655743202889425e-14,3.169686735304822e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,6442,36.68551526036062,0.9570752545757902,37.909336407905414,1.6537810944009208,18.34275763018031,-18.62114450361842,-0.2783868734381123,-0.2783868734381012,0.6917641413718227,0.9093352226766872,-0.2783868734381012,1.1102230246251565e-14,0.2783868734381123,0.2783868734381012,0.33352370033428613,0.33352370033426604,1.1102230246251565e-14,2.0095036745715333e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,7331,38.67887715944573,0.961547114630674,39.90718022672851,1.6582730964630255,19.339438579722867,-19.618945093846023,-0.2795065141231561,-0.27950651412312627,0.6933783651912836,0.9105693538833342,-0.27950651412312627,2.980948821118545e-14,0.2795065141231561,0.27950651412312627,0.33464501951823067,0.334645019518195,2.980948821118545e-14,3.569367024169878e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,8344,40.7806677563738,0.9659101390038889,42.013342928481066,1.6626543006467724,20.3903338781869,-20.670932661024796,-0.2805987828378953,-0.28059878283779277,0.6949496884681253,0.9117714353517476,-0.28059878283779277,1.0252909632413321e-13,0.2805987828378953,0.28059878283779277,0.3357388032157367,0.33573880321576094,1.0252909632413321e-13,2.425837308805967e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,9496,42.992344538594345,0.970158375547051,44.229276127171936,1.6669189128026585,21.496172269297173,-21.77783447393592,-0.2816622046387458,-0.28166220463869784,0.6964762650467893,0.9129400070110463,-0.28166220463869784,4.796163466380676e-14,0.2816622046387458,0.28166220463869784,0.3368035896500494,0.3368035896500484,4.796163466380676e-14,9.992007221626409e-16
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,10807,45.32137092167109,0.9742980287929153,46.56244953820146,1.6710733286069566,22.660685460835545,-22.94338380735625,-0.2826983465207036,-0.2826983465206933,0.697960610920457,0.9140769465988507,-0.2826983465206933,1.0269562977782698e-14,0.2826983465207036,0.2826983465206933,0.3378409617444831,0.33784096174446726,1.0269562977782698e-14,1.582067810090848e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,12300,47.77564715595852,0.9783345309972,49.02076892774137,1.6751231478788373,23.88782357797926,-24.171532158435515,-0.28370858045625624,-0.2837085804562969,0.6994049367130604,0.9151839017046894,-0.2837085804562969,4.063416270128073e-14,0.28370858045625624,0.2837085804562969,0.33885230543517153,0.33885230543510136,4.063416270128073e-14,7.016609515630989e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,13998,50.358471041392114,0.9822652293707429,51.60752950565657,1.6790658436143213,25.179235520696057,-25.46392777438277,-0.284692253686714,-0.28469225368691503,0.7008085435305219,0.9162602915150043,-0.28469225368691503,2.010058786083846e-13,0.284692253686714,0.28469225368691503,0.33983697844551486,0.3398369784454153,2.010058786083846e-13,9.953149415764528e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,15931,53.07922107181524,0.9860966812525569,54.3321163938703,1.6829081149448049,26.53961053590762,-26.82526155323174,-0.28565101732412046,-0.2856510173243717,0.7021740102184632,0.9173080493882099,-0.2856510173243717,2.512434704726729e-13,0.28565101732412046,0.2856510173243717,0.3407966437034098,0.3407966437032348,2.512434704726729e-13,1.7497114868092467e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,18131,55.94454536905537,0.9898304106854002,57.20117929466904,1.6866515989954494,27.972272684527685,-28.258857946299187,-0.2865852617715028,-0.286585261771783,0.7035021004536519,0.9183277190076126,-0.286585261771783,2.802202914153895e-13,0.2865852617715028,0.286585261771783,0.34173170103533224,0.3417317010351858,2.802202914153895e-13,1.4643841694805815e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,20635,58.96225806304321,0.9934690536776744,60.222535026493766,1.6902990369876425,29.481129031521604,-29.76862468629395,-0.2874956547723464,-0.28749565477275885,0.704793960557862,0.9193201392843634,-0.28749565477275885,4.1244785364824565e-13,0.2874956547723464,0.28749565477275885,0.34264282695293247,0.34264282695260745,4.1244785364824565e-13,3.250177904590146e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,23485,62.14043864704751,0.9970149848337174,63.404265504301165,1.6938528978680518,31.070219323523755,-31.358602121341878,-0.28838279781812304,-0.28838279781839443,0.7060506302078192,0.9202860690752772,-0.28838279781839443,2.713940183696195e-13,0.28838279781812304,0.28838279781839443,0.3435306308087043,0.3435306308084425,2.713940183696195e-13,2.617905892066119e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,26728,65.48680028188117,1.0004697357267163,66.7540854621603,1.6973147967222346,32.74340014094059,-33.03264722168346,-0.2892470807428751,-0.28924708074321964,0.7072728383469551,0.9212260300062723,-0.28924708074321964,3.4455771569241733e-13,0.2892470807428751,0.28924708074321964,0.3443955093966906,0.3443955093965734,3.4455771569241733e-13,1.1723955140041653e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,30419,69.01103046467055,1.00383642046178,70.28168555056187,1.7006879262938297,34.50551523233528,-34.79560452094629,-0.29008928861101424,-0.2900892886113797,0.7084618622275232,0.9221409670689806,-0.2900892886113797,3.6548541970660153e-13,0.29008928861101424,0.2900892886113797,0.34523825433464594,0.3452382543343463,3.6548541970660153e-13,2.9964919434632975e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,34620,72.72266531425915,1.0071173416464676,73.99660422555057,1.7039746584812918,36.36133265712957,-36.652242659965616,-0.29091000283604274,-0.29091000283631574,0.7096186798719675,0.923031597097654,-0.29091000283631574,2.73003841755326e-13,0.29091000283604274,0.29091000283631574,0.3460594528096692,0.34605945280943634,2.73003841755326e-13,2.328692794151266e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,39401,76.63128232129478,1.0103143624954485,77.90842087186891,1.7071769183429173,38.31564116064739,-38.6073508550117,-0.2917096943643145,-0.2917096943647742,0.7107441039134438,0.9238985112941024,-0.2917096943647742,4.596878433460461e-13,0.2917096943643145,0.2917096943647742,0.3468595809227537,0.34685958092222186,4.596878433460461e-13,5.318523399466812e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,44842,80.74729000322672,1.0134296030398466,82.02754615511837,1.7102968822221716,40.37364500161336,-40.66613389950199,-0.2924888978886315,-0.2924888978883942,0.7118390278145217,0.9247423647217022,-0.2924888978883942,2.373101715136272e-13,0.2924888978886315,0.2924888978883942,0.347639178057193,0.34763917805703465,2.373101715136272e-13,1.5837331446277858e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,51035,85.08230491258416,1.0164655774925175,86.36559916769647,1.713337115703122,42.54115245629208,-42.8344007025264,-0.2932482462343202,-0.29324824623392715,0.7129044737875185,0.9255639134341621,-0.29324824623392715,3.9307446186853667e-13,0.2932482462343202,0.29324824623392715,0.3483988813218346,0.34839888132155644,3.9307446186853667e-13,2.7816637881983297e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,58082,89.64674203539495,1.0194235089986683,90.93299614107399,1.7162988865767848,44.823371017697475,-45.11735906659969,-0.2939880489022144,-0.29398804890206043,0.713941002113854,0.9263635589164723,-0.29398804890206043,1.539879335155092e-13,0.2939880489022144,0.29398804890206043,0.349139003937303,0.34913900393695474,1.539879335155092e-13,3.482769628249116e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,66104,94.45466946619017,1.0223065523753412,95.74380834595176,1.7191853924046143,47.227334733095084,-47.522043831249285,-0.29470909815420043,-0.29470909815390284,0.7149498417285444,0.9271422200516527,-0.29470909815390284,2.975952817507732e-13,0.29470909815420043,0.29470909815390284,0.34986034172659686,0.34986034172637204,2.975952817507732e-13,2.248201624865942e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,75232,99.51691168833702,1.025115399813004,100.808860975709,1.7219973610543522,49.75845584416851,-50.053867414175045,-0.29541157000653584,-0.29541157000595275,0.7159313513923679,0.9279001457738737,-0.29541157000595275,5.830891325331322e-13,0.29541157000653584,0.29541157000595275,0.35056307367945294,0.35056307367941286,5.830891325331322e-13,4.007905118896815e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,85622,104.84873442367568,1.027852898108622,106.14342261627685,1.724737673938635,52.42436721183784,-52.72046339087711,-0.2960961790392673,-0.29609617903849034,0.7168866361247858,0.9286381625635022,-0.29609617903849034,7.769895837839158e-13,0.2960961790392673,0.29609617903849034,0.3512479172613183,0.35124791726099136,7.769895837839158e-13,3.269606807521086e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,97446,110.4633029541937,1.0305202869022732,111.76065980405961,1.7274076002794814,55.23165147709685,-55.52841471472114,-0.29676323762429035,-0.29676323762373524,0.7178162323681017,0.9293566592755124,-0.29676323762373524,5.551115123125783e-13,0.29676323762429035,0.29676323762373524,0.3519151873086699,0.3519151873084944,5.551115123125783e-13,1.75470749042006e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,110903,116.37610048678296,1.0331195828988398,117.67605777638711,1.7300091842611816,58.18805024339148,-58.48546349561759,-0.29741325222610726,-0.2974132522253674,0.7187209412904426,0.9300562306283372,-0.2974132522253674,7.398526236102043e-13,0.29741325222610726,0.2974132522253674,0.3525653925759684,0.3525653925755481,7.398526236102043e-13,4.2033043712308427e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,126219,122.60314586169136,1.035652591673472,123.90563719137265,1.7325442560617508,61.30157293084568,-61.59961960713183,-0.2980466762861482,-0.2980466762853441,0.7196014840428944,0.9307374108903517,-0.2980466762853441,8.041345367360009e-13,0.2980466762861482,0.2980466762853441,0.35319898855449594,0.35319898855434684,8.041345367360009e-13,1.4910295220715852e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,143649,129.16046667607915,1.0381207524165559,130.46542709633096,1.7350142768090786,64.58023333803958,-64.87889720946853,-0.2986638714289569,-0.2986638714276669,0.7204584486341166,0.9314006325983138,-0.2986638714276669,1.2899681323119694e-12,0.2986638714289569,0.2986638714276669,0.3538163386969444,0.3538163386970169,1.2899681323119694e-12,7.249756350802272e-14
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,163487,136.0663538133602,1.0405259959304876,137.37372031555927,1.7374211974802884,68.0331769066801,-68.3324422287141,-0.29926532203400313,-0.29926532203270884,0.7212925883199159,0.932046457393699,-0.29926532203270884,1.2942980021080075e-12,0.29926532203400313,0.29926532203270884,0.3544179290655336,0.3544179290651607,1.2942980021080075e-12,3.729239139715901e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,186064,143.3387916266782,1.042869748566334,144.6485026374785,1.7397664622899636,71.6693958133391,-71.9692471995164,-0.2998513861773091,-0.29985138617566404,0.7221044760165714,0.9326753085318501,-0.29985138617566404,1.6450729667383257e-12,0.2998513861773091,0.29985138617566404,0.3550041192228406,0.35500411922259695,1.6450729667383257e-12,2.436384427539906e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,211759,150.99748877850587,1.0451536594189963,152.30948438179465,1.742051736613575,75.49874438925293,-75.79916686674109,-0.300422477488155,-0.3004224774859673,0.7228947570078913,0.9332876664280888,-0.3004224774859673,2.187694470023871e-12,0.300422477488155,0.3004224774859673,0.3555753241562343,0.35557532415547805,2.187694470023871e-12,7.562284132234254e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,241003,159.06305927140073,1.0473792813528453,160.37728111123712,1.7442785879543687,79.53152963570037,-79.83250862109941,-0.3009789853990412,-0.3009789853987838,0.7236640385402764,0.9338839831462923,-0.3009789853987838,2.5740520825934254e-13,0.3009789853990412,0.3009789853987838,0.3561319345191549,0.3561319345188692,2.5740520825934254e-13,2.8571589538728404e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,274285,167.55681480300902,1.0495480242791155,168.87320593994244,1.7464484393684252,83.77840740150451,-84.07992866499092,-0.30152126348640707,-0.30152126348662195,0.7244128740846326,0.9344646701102255,-0.30152126348662195,2.1488366641619905e-13,0.30152126348640707,0.30152126348662195,0.3566743049803023,0.35667430498069047,2.1488366641619905e-13,3.88189480560186e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,312163,176.50159660517883,1.0516613694625874,177.82010158697486,1.7485627840298437,88.25079830258942,-88.55284798564658,-0.30204968305716307,-0.3020496830575453,0.7251418376643936,0.935030155671421,-0.3020496830575453,3.822497873784414e-13,0.30204968305716307,0.3020496830575453,0.35720280784084935,0.3572028078414421,3.822497873784414e-13,5.927480728473711e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,355273,185.9216362740682,1.0537207918416933,187.2422011288054,1.7506231076245677,92.9608181370341,-93.26338275077708,-0.3025646137429874,-0.302564613741293,0.7258514971540988,0.9355808643897565,-0.302564613741293,1.6943668690316827e-12,0.3025646137429874,0.302564613741293,0.3577178136256123,0.3577178136264912,1.6943668690316827e-12,8.789080574445052e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,404335,195.8416448168703,1.0557275582321042,197.1642168442419,1.7526306865863377,97.92082240843516,-98.22388878148013,-0.3030663730449703,-0.30306637304289336,0.7265423450261189,0.9361171632296722,-0.30306637304289336,2.0769497233175116e-12,0.3030663730449703,0.30306637304289336,0.3582196406408258,0.3582196406423744,2.0769497233175116e-12,1.5485945858983996e-12
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,460173,206.28858261872642,1.0576830957096786,207.61311054988246,1.7545869567422954,103.14429130936321,-103.44784662782646,-0.30355531846325334,-0.3035553184602413,0.7272149254895964,0.9366394601825975,-0.3035553184602413,3.0120350658080497e-12,0.30355531846325334,0.3035553184602413,0.35870864711476713,0.358708647116251,3.0120350658080497e-12,1.483868583562753e-12
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,523722,217.29028947501251,1.0595886854057552,218.61672332614896,1.7564932070704957,108.64514473750626,-108.94917650843836,-0.30403177093209877,-0.30403177092978495,0.7278697292118127,0.9371481225159916,-0.30403177092978495,2.3138158056212887e-12,0.30403177093209877,0.30403177092978495,0.35918515463612266,0.35918515463846445,2.3138158056212887e-12,2.3417934258418427e-12
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,596048,228.87640328015596,1.061445630735392,230.20469437443703,1.758350748080094,114.43820164007798,-114.7426976969774,-0.30449605689942416,-0.304496056896222,0.7285072514173734,0.9376435218354825,-0.304496056896222,3.2021607587751078e-12,0.30449605689942416,0.304496056896222,0.3596494902411109,0.35964949024489,3.2021607587751078e-12,3.77908815352157e-12
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,678361,241.07763829972836,1.0632551246775177,242.4077391564819,1.7601607791222669,120.53881914986418,-120.84376762500196,-0.30494847513777756,-0.30494847513511053,0.7291279464804232,0.9381259987662284,-0.30494847513511053,2.6670332609057823e-12,0.30494847513777756,0.30494847513511053,0.3601019532389955,0.36010195324211786,2.6670332609057823e-12,3.122335723304559e-12
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,772041,253.92679221966563,1.0650184001187841,255.25865659398784,1.7619245388510312,126.96339610983281,-127.26878544418479,-0.3053893343519718,-0.3053893343485651,0.7297322797159189,0.9385959031582845,-0.3053893343485651,3.406719351062293e-12,0.3053893343519718,0.3053893343485651,0.36054285280913234,0.3605428528128635,3.406719351062293e-12,3.731182030008995e-12
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,878659,267.45842960589795,1.066736657240644,268.7920124556659,1.7636432326463523,133.72921480294897,-134.03503373796457,-0.3058189350155942,-0.30581893501502067,0.7303207025823122,0.9390535747885613,-0.30581893501502067,5.735412145213559e-13,0.3058189350155942,0.30581893501502067,0.3609724898683737,0.36097248986877006,5.735412145213559e-13,3.963496197911809e-13
hs_not_trace_alpha_0_60,$S_2\setminus S_1$: $\alpha=0.60$,S2_not_S1,0.6,False,solid,1000000,281.7085824105614,1.0684110195982128,283.0438398195471,1.7653179887388735,140.8542912052807,-141.16052876370094,-0.3062375584202357,-0.30623755841276573,0.7308936378154529,0.9394993317557159,-0.30623755841276573,7.469969087736672e-12,0.3062375584202357,0.30623755841276573,0.3613911460726058,0.3613911460777575,7.469969087736672e-12,5.151712390016883e-12
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,10,2.5641220622588152,0.7219360900946408,3.635949286700088,1.628298701113186,1.2820610311294076,-1.513986028065813,-0.23192499693640545,-0.23192499693640575,0.6008061626242863,0.9023022501116758,-0.23192499693640575,3.0531133177191805e-16,0.23192499693640545,0.23192499693640575,0.30398861528423105,0.30398861528423105,3.0531133177191805e-16,0.0
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,11,2.7365689813398477,0.7516740299951808,3.8443309881971524,1.6717216346319976,1.3682844906699239,-1.6086270418970896,-0.24034255122716575,-0.24034255122716613,0.6130554746493913,0.9142542410708298,-0.24034255122716613,3.885780586188048e-16,0.24034255122716575,0.24034255122716613,0.3135384522014866,0.3135384522014867,3.885780586188048e-16,1.1102230246251565e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,13,3.0644175081141616,0.805430128625807,4.236482335356459,1.7486411561767126,1.5322087540570808,-1.7876680427555662,-0.25545928869848544,-0.25545928869848594,0.6345983488104137,0.9350511098802868,-0.25545928869848594,4.996003610813204e-16,0.25545928869848544,0.25545928869848594,0.3305731249226631,0.33057312492266316,4.996003610813204e-16,5.551115123125783e-17
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,15,3.3733332174877204,0.8531536700855357,4.6018436797868105,1.8154033838298995,1.6866666087438602,-1.9554484844186495,-0.2687818756747893,-0.26878187567478967,0.6531284981094975,0.9527337990829075,-0.26878187567478967,3.885780586188048e-16,0.2687818756747893,0.26878187567478967,0.34547335547475577,0.3454733554747561,3.885780586188048e-16,3.3306690738754696e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,17,3.6666660334857486,0.8961820647740302,4.945603147094483,1.8745005966216826,1.8333330167428743,-2.1140553827204576,-0.28072236597758327,-0.28072236597758377,0.6693960205939493,0.9681168825667907,-0.28072236597758377,4.996003610813204e-16,0.28072236597758327,0.28072236597758377,0.3587461908267837,0.35874619082678416,4.996003610813204e-16,4.440892098500626e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,19,3.9468625159212545,0.9354416889146594,5.271457451657218,1.9275995050635555,1.9734312579606272,-2.264994064743151,-0.2915628067825238,-0.2915628067825241,0.6839011949524066,0.9817330352655846,-0.2915628067825241,3.3306690738754696e-16,0.2915628067825238,0.2915628067825241,0.37073466108545805,0.3707346610854585,3.3306690738754696e-16,4.440892098500626e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,22,4.346466789270079,0.9886824484197521,5.732488949873766,1.9984723776288922,2.1732333946350395,-2.479421336728552,-0.3061879420935125,-0.30618794209351313,0.7030940365341438,0.999618021453418,-0.30618794209351313,6.106226635438361e-16,0.3061879420935125,0.30618794209351313,0.38682313820833114,0.38682313820833136,6.106226635438361e-16,2.220446049250313e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,25,4.725249509772205,1.0365167687802503,6.166021504240122,2.061137758895109,2.3626247548861024,-2.681884444200679,-0.3192596893145767,-0.3192596893145773,0.7199016491091857,1.0151693846090684,-0.3192596893145773,6.106226635438361e-16,0.3192596893145767,0.3192596893145773,0.4011263079193821,0.4011263079193824,6.106226635438361e-16,3.3306690738754696e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,28,5.086575795907986,1.0800420394034929,6.5768353073395085,2.1174044065225237,2.543287897953993,-2.874390322873658,-0.33110242491966524,-0.33110242491966585,0.7348612247912842,1.0289325552538717,-0.33110242491966585,6.106226635438361e-16,0.33110242491966524,0.33110242491966585,0.4140273307960962,0.41402733079609655,6.106226635438361e-16,3.3306690738754696e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,32,5.545473816166323,1.1327002307556677,7.09521913008643,2.184603325094517,2.7727369080831616,-3.1181067189048486,-0.34536981082168694,-0.34536981082168705,0.752562366437383,1.0451323660413827,-0.34536981082168705,1.1102230246251565e-16,0.34536981082168694,0.34536981082168705,0.4295028461383663,0.429502846138367,1.1102230246251565e-16,6.661338147750939e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,36,5.982263834214811,1.1804046386463123,7.585563665198991,2.2447255168085656,2.9911319171074053,-3.3493743326148295,-0.3582424155074242,-0.35824241550742414,0.7682462621602243,1.0594162347275422,-0.35824241550742414,5.551115123125783e-17,0.3582424155074242,0.35824241550742414,0.4434074999846658,0.4434074999846663,5.551115123125783e-17,4.996003610813204e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,41,6.5021602068783,1.2344744848416755,8.165807577827193,2.3120798036705237,3.25108010343915,-3.6238572201513546,-0.3727771167122045,-0.37277711671220454,0.7856444758418644,1.0751929602798103,-0.37277711671220454,5.551115123125783e-17,0.3727771167122045,0.37277711671220454,0.45904656876224204,0.4590465687622427,5.551115123125783e-17,6.661338147750939e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,47,7.093993155496057,1.292865983981431,8.822425527653035,2.383958558852528,3.5469965777480286,-3.9354091884365423,-0.38841261068851374,-0.38841261068851385,0.8040105670889628,1.0917780357866997,-0.38841261068851385,1.1102230246251565e-16,0.38841261068851374,0.38841261068851385,0.4758035753899752,0.4758035753899749,1.1102230246251565e-16,2.7755575615628914e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,54,7.74783060951012,1.3539529688724066,9.543647288127698,2.4582895587055447,3.87391530475506,-4.278623220074489,-0.40470791531942885,-0.4047079153194273,0.8227858071431491,1.1086680203526988,-0.4047079153194273,1.5543122344752192e-15,0.40470791531942885,0.4047079153194273,0.4932004239893599,0.49320042398936065,1.5543122344752192e-15,7.216449660063518e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,61,8.368819927830325,1.4090531479563555,10.225103078526136,2.524645075491876,4.184409963915162,-4.603766334571679,-0.41935637065651665,-0.41935637065651543,0.8393608127487117,1.1235312802703528,-0.41935637065651543,1.2212453270876722e-15,0.41935637065651665,0.41935637065651543,0.5087852046913888,0.5087852046913891,1.2212453270876722e-15,3.3306690738754696e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,70,9.127089903167724,1.4729547635082902,11.053157156027192,2.600853337339593,4.563544951583862,-4.999835366004254,-0.43629041442039185,-0.4362904144203917,0.8581826039684941,1.1403625163384652,-0.4362904144203917,1.6653345369377348e-16,0.43629041442039185,0.4362904144203917,0.5267432120093423,0.5267432120093426,1.6653345369377348e-16,3.3306690738754696e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,79,9.847491756279336,1.530630036192831,11.836254729646553,2.6690066177323843,4.923745878139668,-5.375274247144081,-0.4515283690044134,-0.4515283690044127,0.8748228495509336,1.1552070415584352,-0.4515283690044127,7.216449660063518e-16,0.4515283690044134,0.4515283690044127,0.5428531176791953,0.5428531176791962,7.216449660063518e-16,8.881784197001252e-16
non_hs_alpha_0_40,outside $S_2$: $\alpha=0.40$,outside_S2,0.4,False,solid,90,10.685032968940096,1.594414674235243,12.742840036366715,2.743743956820513,5.342516484470048,-5.81085008739513,-0.46833360292508175,-0.4683336029250815,0.8928646801826251,1.1712693876347389,-0.4683336029250815,2.220446049250313e-16,0.46833360292508175,0.4683336029250815,0.5605699307882279,0.5605699307882279,2.220446049250313e-16,0.0
